Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
2018,הודיות,1322,18,17,1,1,-,-,-,-,-,-,-
2018,דריג'את,1349,122,88,17,4,3,10,4,2,1,-,10
2018,הר גילה,3603,656,571,50,36,14,-,-,5,30,-,-
2018,הר אדר,3769,2153,1878,113,81,25,7,1,40,119,-,2
2018,הוד השרון,9700,28582,25475,1682,1150,370,162,8,105,1243,7,62
2018,זוהר,44,220,156,43,18,11,14,12,1,8,-,-
2018,חבצלת השרון,235,362,189,154,25,13,116,-,-,17,1,1
2018,הראל,464,97,87,7,6,1,-,-,-,3,-,-
2018,זיקים,584,361,329,25,19,6,-,-,-,6,-,1
2018,זיתן,788,715,490,176,48,49,79,-,7,33,4,5
2018,זכריה,799,449,391,45,27,10,8,-,8,4,-,1
2018,זבדיאל,815,236,212,15,11,4,-,-,-,7,-,2
2018,זנוח,816,248,185,51,26,20,5,-,8,3,-,1
2018,זרחיה,818,388,258,118,49,26,43,-,6,5,-,1
2018,זרזיר,975,2317,1974,312,274,20,18,-,4,21,-,6
2018,זמרת,1065,265,199,42,25,12,5,6,1,5,-,12
2018,ורדון,1133,112,102,7,6,-,1,-,-,2,-,1
2018,הררית,1203,197,181,13,11,2,-,-,-,3,-,-
2018,הרדוף,1249,240,219,18,15,2,1,-,-,3,-,-
2018,הר עמשא,1261,65,56,8,7,1,-,-,-,1,-,-
2018,זמר,1290,3047,2407,541,319,82,140,37,1,27,-,34
2018,זרועה,2064,172,151,17,7,3,7,-,1,3,-,-
2018,ורד יריחו,3639,189,146,17,13,3,1,6,-,12,-,8
2018,הרצלייה,6400,46172,40468,2627,1774,462,391,104,242,2666,21,44
2018,זכרון יעקב,9300,9591,8507,703,495,126,82,11,19,296,6,49
2018,חצבה,13,386,267,104,91,11,2,-,-,15,-,-
2018,חפצי-בה,90,255,217,24,20,3,1,-,2,11,-,1
2018,חירות,162,665,564,73,59,8,6,-,-,28,-,-
2018,חיבת ציון,219,382,302,66,39,15,12,-,-,14,-,-
2018,חניתה,280,315,281,16,16,-,-,-,1,17,-,-
2018,חמדיה,343,135,118,11,7,3,1,-,-,6,-,-
2018,חפץ חיים,363,189,174,13,12,1,-,-,-,2,-,-
2018,חצב,700,710,500,186,87,34,65,-,2,19,-,3
2018,חמד,801,447,360,64,27,33,4,-,-,21,-,2
2018,חניאל,807,488,382,54,35,17,2,-,7,44,1,-
2018,חלץ,820,245,181,55,20,5,30,-,1,6,1,1
2018,חמאם,993,557,474,64,51,9,4,3,1,6,3,6
2018,חנתון,1257,331,285,35,25,8,2,-,-,11,-,-
2018,חלוץ,1272,205,186,15,13,2,-,-,-,4,-,-
2018,חצור הגלילית,2034,3353,2855,335,195,80,60,19,25,80,26,13
2018,חמרה,3609,99,76,21,19,2,-,-,-,1,-,1
2018,חיננית,3643,352,315,19,16,2,1,-,1,8,-,9
2018,חמדת,3646,61,53,4,3,1,-,-,-,4,-,-
2018,חיפה,4000,126208,110941,11061,7386,2313,1362,667,434,2666,289,150
2018,חספין,4005,363,325,32,30,2,-,-,-,4,-,2
2018,חצבה,13,386,267,104,91,11,2,-,-,15,-,-
2018,חפצי-בה,90,255,217,24,20,3,1,-,2,11,-,1
2018,חירות,162,665,564,73,59,8,6,-,-,28,-,-
2018,חיבת ציון,219,382,302,66,39,15,12,-,-,14,-,-
2018,חניתה,280,315,281,16,16,-,-,-,1,17,-,-
2018,חמדיה,343,135,118,11,7,3,1,-,-,6,-,-
2018,חפץ חיים,363,189,174,13,12,1,-,-,-,2,-,-
2018,חצב,700,710,500,186,87,34,65,-,2,19,-,3
2018,חמד,801,447,360,64,27,33,4,-,-,21,-,2
2018,חניאל,807,488,382,54,35,17,2,-,7,44,1,-
2018,חלץ,820,245,181,55,20,5,30,-,1,6,1,1
2018,חמאם,993,557,474,64,51,9,4,3,1,6,3,6
2018,חנתון,1257,331,285,35,25,8,2,-,-,11,-,-
2018,חלוץ,1272,205,186,15,13,2,-,-,-,4,-,-
2018,חצור הגלילית,2034,3353,2855,335,195,80,60,19,25,80,26,13
2018,חמרה,3609,99,76,21,19,2,-,-,-,1,-,1
2018,חיננית,3643,352,315,19,16,2,1,-,1,8,-,9
2018,חמדת,3646,61,53,4,3,1,-,-,-,4,-,-
2018,חיפה,4000,126208,110941,11061,7386,2313,1362,667,434,2666,289,150
2018,חספין,4005,363,325,32,30,2,-,-,-,4,-,2
2018,טירת צבי,268,215,187,22,18,4,-,-,-,6,-,-
2018,חצרים,397,190,153,20,19,1,-,-,-,17,-,-
2018,חצור-אשדוד,406,297,264,30,20,1,9,-,-,3,-,-
2018,חרב לאת,422,380,332,35,25,7,3,-,1,11,-,1
2018,טל שחר,462,611,473,117,74,35,8,-,-,21,-,-
2018,טייבה (בעמק),497,725,559,149,115,19,15,-,2,9,-,6
2018,טורעאן,498,5538,4158,1250,666,161,423,71,8,24,11,16
2018,טירת יהודה,663,568,444,88,45,15,28,1,-,20,10,5
2018,טובא-זנגרייה,962,2475,1969,393,235,41,117,34,3,41,4,31
2018,חרוצים,1024,418,354,32,26,5,1,-,9,23,-,-
2018,טללים,1177,166,150,12,11,1,-,-,-,4,-,-
2018,טל-אל,1181,554,501,32,24,8,-,-,-,20,1,-
2018,חרשים,1209,126,109,13,13,-,-,-,-,4,-,-
2018,חריש,1247,2378,2157,127,106,17,4,-,10,83,-,1
2018,טירת כרמל,2100,7952,7069,535,292,164,79,14,131,180,13,10
2018,טירה,2720,12022,9677,1951,1256,354,341,16,47,242,10,79
2018,טייבה,2730,17274,14040,2627,1850,275,502,86,73,189,39,220
2018,חרמש,3717,109,96,6,3,3,-,-,2,5,-,-
2018,חשמונאים,3770,1111,1029,49,44,5,-,-,2,31,-,-
2018,טבריה,6700,14852,12701,1206,790,280,136,41,104,706,15,79
2018,יבנאל,46,1361,1153,168,101,46,21,-,4,33,1,2
2018,"יד רמב""ם",64,616,482,114,57,46,11,1,3,15,-,1
2018,יגור,96,438,377,35,28,5,2,-,-,26,-,-
2018,יד מרדכי,358,308,270,27,23,2,2,-,-,10,-,1
2018,טמרה (יזרעאל),547,618,444,69,52,13,4,59,-,4,1,41
2018,יד בנימין,577,1031,932,83,50,28,5,-,1,14,-,1
2018,יד חנה,758,391,312,27,19,7,1,-,1,9,42,-
2018,יד נתן,775,286,220,53,23,19,11,-,1,12,-,-
2018,יגל,798,469,341,74,41,14,19,1,21,22,-,10
2018,יד השמונה,1134,110,91,16,15,1,-,2,-,1,-,-
2018,יהל,1158,79,65,11,11,-,-,-,-,3,-,-
2018,טפחות,1214,220,144,67,19,4,44,-,2,6,1,-
2018,יבול,1232,165,134,20,14,6,-,-,-,11,-,-
2018,יאנוח-ג'ת,1295,2493,2106,328,276,32,20,1,6,36,2,14
2018,יובל,2009,293,245,34,28,3,3,-,-,14,-,-
2018,יבנה,2660,19146,16558,1693,922,556,215,72,152,588,5,78
2018,טנא,3743,327,293,29,23,4,2,-,-,5,-,-
2018,טלמון,3788,937,831,81,70,8,3,-,-,25,-,-
2018,טמרה,8900,13484,11047,2075,1474,351,250,58,20,196,23,65
2018,יהוד,9400,14138,12128,996,616,283,97,1,146,854,5,8
2018,יסוד המעלה,29,960,733,190,152,34,4,-,-,37,-,-
2018,יפעת,134,379,324,40,27,6,7,-,-,15,-,-
2018,יחיעם,409,298,266,22,19,3,-,-,-,9,-,1
2018,יסודות,440,114,100,13,10,2,1,-,-,-,-,1
2018,יזרעאל,452,173,155,16,10,3,3,-,-,2,-,-
2018,יפיע,499,7436,6018,1233,929,191,113,8,29,92,21,35
2018,יסעור,575,277,239,27,22,4,1,-,-,11,-,-
2018,ינוב,753,450,375,61,43,16,2,-,1,10,2,1
2018,יערה,795,397,324,44,25,12,7,5,1,8,1,14
2018,יושיביה,803,172,147,21,19,2,-,-,2,1,1,-
2018,יכיני,811,313,244,60,30,8,22,-,2,5,-,2
2018,יטבתה,866,118,94,17,16,1,-,-,-,7,-,-
2018,יעף,1044,127,115,9,6,3,-,-,-,2,1,-
2018,יודפת,1112,380,314,58,52,6,-,-,-,8,-,-
2018,יעד,1138,315,294,12,12,-,-,-,-,9,-,-
2018,יובלים,1226,624,557,49,41,7,1,-,-,18,-,-
2018,ינון,2011,623,464,115,68,30,17,8,7,21,-,8
2018,יפית,3566,86,74,10,6,4,-,-,-,2,-,-
2018,"ייט""ב",3607,125,100,22,20,2,-,-,-,3,-,-
2018,יונתן,4007,218,182,27,24,3,-,-,1,8,-,-
2018,ירקונה,183,242,182,19,15,4,-,-,-,41,-,-
2018,יקנעם עילית,240,8494,7863,386,247,77,62,4,30,174,2,35
2018,יקנעם (מושבה),241,783,605,109,63,29,17,21,2,24,-,22
2018,יקום,417,443,316,82,22,41,19,-,-,45,-,-
2018,יפתח,453,271,250,12,10,2,-,-,-,9,-,-
2018,ירכא,502,6975,5584,1147,824,127,196,37,18,96,39,54
2018,כאבול,504,4516,3820,523,406,83,34,51,10,57,3,52
2018,כאוכב אבו אל-היג'א,505,1547,1342,177,131,31,15,6,9,8,-,5
2018,יראון,623,159,135,21,19,1,1,-,-,3,-,-
2018,ירחיב,718,537,436,76,48,15,13,-,4,21,-,-
2018,יציץ,759,460,353,81,45,29,7,-,5,10,6,5
2018,ישעי,805,277,235,29,26,3,-,-,2,11,-,-
2018,ישרש,828,606,468,107,52,43,12,-,1,29,-,1
2018,ירוחם,831,3057,2604,346,302,27,17,13,17,57,1,19
2018,ישע,916,255,181,64,26,20,18,-,-,10,-,-
2018,יתד,1227,240,199,33,23,9,1,-,-,8,-,-
2018,ירדנה,2026,195,143,48,18,3,27,-,1,3,-,-
2018,ירושלים,3000,247590,203836,24574,17551,4265,2758,1966,2327,12434,306,2147
2018,יקיר,3647,618,572,31,26,4,1,-,1,13,-,1
2018,יצהר,3749,380,310,55,41,10,4,-,-,13,2,-
2018,כנרת (מושבה),63,390,332,46,37,9,-,2,2,8,-,-
2018,כדורי,371,82,29,11,2,5,4,36,-,-,-,6
2018,כברי,576,384,319,30,16,14,-,-,-,35,-,-
2018,כוכב מיכאל,824,470,374,78,46,16,16,-,1,16,1,-
2018,כיסופים,840,88,79,6,3,3,-,-,-,3,-,-
2018,כישור,1153,21,15,4,3,1,-,1,-,-,-,1
2018,כליל,1183,288,223,55,52,3,-,-,-,10,-,-
2018,כמון,1201,306,272,26,23,3,-,-,-,8,-,-
2018,כחל,1210,267,234,28,26,2,-,-,-,5,-,-
2018,כוכב יאיר,1224,5340,4678,387,248,110,29,66,15,182,8,4
2018,כלנית,1229,177,120,49,15,9,25,-,-,8,-,-
2018,כורזים,1252,227,204,19,16,3,-,-,-,4,-,-
2018,כמהין,1291,100,62,35,31,4,-,-,-,3,-,-
2018,כמאנה,1331,427,374,44,40,2,2,-,1,5,-,3
2018,כדיתה,1338,27,21,3,3,-,-,-,-,3,-,-
2018,כחלה,1367,25,24,1,1,-,-,-,-,-,-,-
2018,כנות,2006,200,81,103,49,27,27,-,-,7,9,-
2018,כוכב השחר,3564,560,495,49,43,6,-,-,-,13,-,3
2018,כוכב יעקב,3779,1135,969,89,78,10,1,3,2,60,-,12
2018,כנף,4028,223,159,51,40,10,1,1,1,11,-,-
