Years,שם יישוב,סמל היישוב,סך הכל,רכב פרטי,משאית סך הכל,משאית עד 4.0 טון עד 2008 משאית עד 3.5 טון החל ב- 2009,משאית מ - 4.1 עד 15.9 טון עד 2008 משאית מ - 3.6 עד 12.0 טון החל ב- 2009,משאית + 16.0 טון עד 2008 משאית + 12.1 טון החל ב- 2009,אוטובוס,מונית,אופנוע,רכב מיוחד,אוטובוס זעיר קיים מ - 1993
1998,עזריאל,837,138,100,33,31,-,2,-,-,4,-,1
1998,עזר,1149,149,126,21,16,4,1,-,1,1,-,-
1998,עידן,1175,40,12,27,27,-,-,-,-,1,-,-
1998,עין גדי,2042,123,59,18,16,1,1,-,-,43,-,3
1998,עטרת,3658,55,38,16,15,-,1,-,-,-,-,1
1998,עין הוד,74,131,85,39,39,-,-,-,1,5,-,1
1998,עין חרוד (מאוחד),82,149,60,47,41,3,3,-,-,39,2,1
1998,עין חרוד (איחוד),89,106,50,36,33,2,1,1,-,14,-,5
1998,עין ורד,157,386,231,138,124,10,4,-,-,14,1,2
1998,עין החורש,167,115,54,37,37,-,-,-,-,18,-,6
1998,עין עירון,223,126,81,36,31,4,1,-,-,7,-,2
1998,עין השופט,270,76,53,16,16,-,-,-,-,7,-,-
1998,עין המפרץ,289,102,57,35,35,-,-,-,-,7,1,2
1998,עין העמק,367,199,146,46,31,4,11,-,1,5,-,1
1998,"עין הנצי""ב",383,64,38,10,9,1,-,-,-,10,1,5
1998,עין כרמל,426,89,57,21,18,1,2,7,-,4,-,-
1998,עין נקובא,521,163,114,32,22,3,7,-,5,5,-,7
1998,עין מאהל,532,1102,879,175,153,7,15,3,17,-,-,28
1998,עין צורים,622,36,25,6,4,-,2,-,-,3,-,2
1998,עין השלושה,676,43,22,15,14,1,-,-,-,3,-,3
1998,עין יהב,806,287,115,132,129,1,2,-,-,40,-,-
1998,עין יעקב,813,122,95,18,14,-,4,-,2,4,-,3
1998,"עין כרם-בי""ס חקלאי",1056,21,19,-,-,-,-,-,-,2,-,-
1998,עין הבשור,1240,267,135,111,96,10,5,-,-,20,-,1
1998,עין זיוון,4503,65,51,9,9,-,-,-,-,5,-,-
1998,עין שמר,139,111,52,30,29,1,-,2,-,24,-,3
1998,עמיעוז,318,81,45,27,22,3,2,-,-,5,-,4
1998,עמיר,319,61,39,9,7,2,-,-,-,13,-,-
1998,עמיעד,385,54,29,22,21,-,1,-,-,2,-,1
1998,עין ראפה,514,105,69,26,20,1,5,-,1,2,-,7
1998,עלמה,688,206,119,64,49,6,9,10,-,3,-,10
1998,עמקה,708,163,135,22,19,2,1,-,2,4,-,-
1998,עמיקם,773,112,68,35,30,4,1,1,-,7,-,1
1998,עמינדב,779,171,133,29,27,2,-,-,-,7,-,2
1998,עינת,871,160,98,36,21,14,1,-,-,25,-,1
1998,עין שריד,880,288,214,57,45,8,4,-,-,16,-,1
1998,עלומים,1146,45,16,17,17,-,-,-,-,8,-,4
1998,עמוקה,1212,75,55,16,16,-,-,-,-,3,-,1
1998,עין תמר,1251,48,13,33,32,1,-,-,-,2,-,-
1998,עמנואל,3660,242,173,53,50,3,-,1,1,9,-,5
1998,עלמון,3715,212,170,25,22,3,-,-,2,15,-,-
1998,עלי זהב,3727,71,54,12,10,2,-,-,-,5,-,-
1998,עלי,3765,256,221,31,31,-,-,-,-,-,-,4
1998,עין קנייא,4502,229,180,41,31,8,2,-,2,2,-,4
1998,עכו,7600,8666,7265,993,805,105,83,62,59,196,24,67
1998,עתלית,53,1411,1184,174,161,2,11,-,5,42,-,6
1998,עראבה,531,2260,1747,442,374,41,27,-,30,1,6,34
1998,פוריידיס,537,1176,871,263,211,25,27,7,3,11,-,21
1998,עשרת,591,478,356,93,82,3,8,3,1,23,-,2
1998,ערוגות,593,216,118,90,76,5,9,-,-,7,-,1
1998,ערערה,637,2154,1717,361,293,24,44,1,29,9,5,32
1998,פדויים,750,78,57,18,17,-,1,-,-,1,-,2
1998,פדיה,838,189,118,68,58,8,2,-,1,2,-,-
1998,שגב,917,146,126,14,14,-,-,-,-,5,-,1
1998,פוריה - כפר עבודה,1104,58,49,7,7,-,-,-,-,1,-,1
1998,פארן,1151,134,42,83,80,3,-,-,-,9,-,-
1998,ערערה-בנגב,1192,559,267,266,206,-,60,-,-,3,1,22
1998,עראמשה*,1246,124,105,12,11,-,1,-,5,-,-,2
1998,ערד,2560,4614,3862,473,409,29,35,7,21,187,6,58
1998,עופרה,3617,313,234,68,61,7,-,1,-,6,-,4
1998,ענב,3712,94,67,22,22,-,-,-,-,2,-,3
1998,עתניאל,3748,119,80,27,26,-,1,6,-,3,-,3
1998,פדואל,3768,115,81,29,28,1,-,-,-,5,-,-
1998,עץ אפרים,3778,134,106,19,18,-,1,-,-,8,-,1
1998,עפולה,7700,8815,7081,1224,978,111,135,156,47,217,32,58
1998,פרדסיה,171,1616,1320,202,176,13,13,4,6,69,5,10
1998,פקיעין חדשה,281,79,60,9,5,3,1,-,1,3,-,6
1998,צאלים,413,70,24,28,27,-,1,-,-,15,-,3
1998,פסוטה,535,610,469,124,93,8,23,-,10,1,5,1
1998,פקיעין (בוקייעה),536,980,746,178,144,11,23,28,15,3,-,10
1998,פלמחים,597,134,60,34,34,-,-,-,-,25,12,3
1998,פרוד,599,37,31,6,6,-,-,-,-,-,-,-
1998,פטיש,749,190,117,65,42,1,22,-,1,3,-,4
1998,פורת,767,265,172,80,71,3,6,-,-,7,-,6
1998,פתחיה,839,221,156,54,45,7,2,1,1,6,-,3
1998,פוריה - נווה עובד,1105,175,136,30,24,4,2,-,1,6,-,2
1998,פרי גן,1231,45,24,16,13,-,3,-,-,4,-,1
1998,פוריה עילית,1313,110,89,17,15,1,1,-,-,4,-,-
1998,פרזון,2053,125,79,39,34,2,3,-,-,5,-,2
1998,"פעמי תש""ז",2059,88,63,25,10,4,11,-,-,-,-,-
1998,פצאל,3615,96,45,43,43,-,-,-,-,4,1,3
1998,פסגות,3659,318,208,65,56,5,4,32,-,5,3,5
1998,פני חבר,3723,36,25,9,9,-,-,-,-,-,-,2
1998,פרדס חנה-כרכור,7800,7082,5539,1178,932,85,161,25,10,274,9,47
1998,פתח תקווה,7900,58047,44341,9804,8150,1218,436,115,466,2767,132,422
1998,צופית,198,308,198,92,83,2,7,-,1,12,-,5
1998,צור משה,276,303,202,78,73,2,3,-,2,15,-,6
1998,צובה,465,87,46,29,23,5,1,1,-,5,-,6
1998,צפריה,594,223,123,74,52,20,2,-,-,25,-,1
1998,צרופה,612,217,99,92,44,24,24,14,1,8,-,3
1998,ציפורי,613,214,130,81,71,1,9,-,-,1,-,2
1998,צנדלה,636,223,178,42,33,6,3,-,-,1,-,2
1998,צוריאל,774,84,61,21,19,-,2,-,-,2,-,-
1998,צלפון,796,186,124,49,30,12,7,-,-,6,-,7
1998,צפרירים,1079,94,69,19,18,-,1,-,-,4,-,2
1998,צוקי ים,1102,14,12,1,1,-,-,-,1,-,-,-
1998,צור הדסה,1113,305,259,40,40,-,-,-,-,6,-,-
1998,צוחר,1136,109,86,17,10,1,6,-,1,5,-,-
1998,צור נתן,1148,114,88,25,25,-,-,-,-,-,-,1
1998,צופר,1150,88,21,63,63,-,-,-,-,4,-,-
1998,צביה,1180,63,38,21,21,-,-,-,-,2,-,2
1998,צבעון,1213,7,6,1,1,-,-,-,-,-,-,-
1998,צורית,1221,156,119,30,29,1,-,-,-,7,-,-
1998,צופין,3791,135,98,27,25,2,-,-,-,9,-,1
1998,צפת,8000,4590,3767,574,506,43,25,19,21,153,9,47
1998,קדימה,195,2958,2348,471,426,24,21,5,22,93,1,18
1998,קבוצת יבנה,334,111,37,38,27,6,5,1,-,32,-,3
1998,קלחים,414,65,54,11,7,1,3,-,-,-,-,-
1998,צרעה,567,137,80,29,28,1,-,-,-,26,-,2
1998,קדרון,615,403,273,116,110,3,3,-,-,14,-,-
1998,קלנסווה,638,1874,1381,412,337,35,40,2,11,13,2,53
1998,קוממיות,766,25,9,15,15,-,-,1,-,-,-,-
1998,קטורה,1052,25,13,7,7,-,-,-,-,4,-,1
1998,קיסריה,1167,1567,1077,450,411,36,3,-,-,39,1,-
1998,קורנית,1179,166,137,22,21,1,-,-,-,7,-,-
1998,קדרים,1211,30,23,7,7,-,-,-,-,-,-,-
1998,קרית אונו,2620,8886,7327,829,776,26,27,1,93,594,3,39
1998,קדומים,3557,524,385,97,89,6,2,26,-,10,-,6
1998,קליה,3601,54,32,15,15,-,-,-,-,7,-,-
1998,קרית ארבע,3611,782,596,135,130,3,2,-,3,18,3,27
1998,קדר,3781,77,66,7,6,1,-,-,-,2,-,2
1998,קדמת צבי,4025,79,42,35,35,-,-,-,-,2,-,-
1998,קצרין,4100,1444,1195,169,155,8,6,14,3,48,2,13
1998,קרית אתא,6800,11675,9317,1717,1372,160,185,105,58,373,15,90
1998,קרית ביאליק,9500,11449,9230,1606,1348,156,102,40,49,459,15,50
1998,ראש פינה,26,867,595,199,183,10,6,2,4,61,1,5
1998,קרית ענבים,78,36,19,12,10,2,-,-,-,2,-,3
1998,קרית עקרון,469,2202,1779,244,210,16,18,3,24,113,12,27
1998,ראמה,543,1494,1227,228,173,21,34,-,13,3,3,20
1998,ראס עלי,990,51,45,5,5,-,-,-,-,-,-,1
1998,קרית מלאכי,1034,3550,2743,691,564,70,57,11,6,31,19,49
1998,קרית יערים,1137,135,106,25,24,1,-,-,-,-,-,4
1998,קריית יערים (מוסד),2039,54,43,11,10,1,-,-,-,-,-,-
1998,קרית טבעון,2300,4932,4055,652,589,34,29,-,21,183,4,17
1998,קרית גת,2630,8196,6711,1122,938,110,74,39,41,150,14,119
1998,ראש העין,2640,9842,7853,1239,1082,114,43,19,67,604,9,51
1998,קרית שמונה,2800,4927,3893,728,553,79,96,45,24,141,24,72
1998,ראש צורים,3602,53,30,10,9,1,-,-,-,11,-,2
1998,קרני שומרון,3640,1198,947,186,176,5,5,9,1,34,1,20
1998,קרית נטפים,3746,49,36,8,7,1,-,-,-,2,-,3
1998,רבבה,3795,55,49,5,5,-,-,-,-,1,-,-
1998,קשת,4006,72,38,27,26,1,-,-,-,4,-,3
1998,קרית מוצקין,8200,10228,8770,1015,846,110,59,1,45,340,10,47
1998,ראשון לציון,8300,60737,48172,8602,7472,661,469,106,631,2867,89,270
1998,קרית ים,9600,8115,7129,616,515,68,33,-,54,279,3,34
1998,רביבים,354,75,25,24,24,-,-,1,-,24,-,1
1998,רוחמה,362,63,34,14,14,-,-,-,-,15,-,-
1998,רגבה,390,139,79,30,29,1,-,-,-,27,-,3
1998,רגבים,444,78,64,10,10,-,-,-,-,4,-,-
1998,רומאנה,539,77,63,7,7,-,-,-,2,-,-,5
1998,ריחאניה,540,199,174,20,20,-,-,-,1,2,-,2
1998,ריינה,542,1779,1314,407,315,68,24,1,14,4,9,30
1998,רבדים,564,46,29,8,8,-,-,-,-,7,-,2
1998,רינתיה,616,242,151,73,60,8,5,-,-,18,-,-
1998,רחוב,854,106,60,41,30,4,7,-,-,-,-,5
1998,רכסים,922,774,650,85,74,8,3,-,6,23,-,10
1998,רומת הייב,997,193,164,21,18,1,2,-,5,2,-,1
1998,רהט,1161,2900,1580,1117,810,47,260,-,1,9,4,189
1998,רביד,1225,13,8,4,4,-,-,-,-,-,-,1
1998,רוויה,2016,79,47,31,22,8,1,-,-,-,-,1
1998,רווחה,2051,123,86,35,19,8,8,-,-,1,-,1
1998,רימונים,3565,119,96,18,16,1,1,-,1,1,-,3
1998,ריחן,3568,28,16,12,12,-,-,-,-,-,-,-
1998,רועי,3619,69,35,30,28,2,-,-,-,4,-,-
1998,רחובות,8400,26375,21998,2872,2504,192,176,25,180,1141,37,122
1998,רמת ישי,122,1385,1166,172,151,5,16,-,1,41,2,3
1998,רמת רחל,127,30,12,8,8,-,-,-,-,8,-,2
1998,רמת דוד,135,160,104,45,19,19,7,-,-,10,-,1
1998,רמת יוחנן,178,90,47,36,32,3,1,-,-,7,-,-
1998,רמת הכובש,184,110,66,23,21,1,1,-,-,18,-,3
1998,רמות השבים,206,470,353,92,79,5,8,-,-,25,-,-
1998,רמת השופט,335,93,45,18,17,1,-,-,-,27,-,3
1998,רמת צבי,339,148,80,54,50,4,-,-,-,14,-,-
1998,רמות נפתלי,372,160,102,49,45,4,-,-,-,7,1,1
1998,רמות מנשה,445,69,30,13,13,-,-,-,-,26,-,-
1998,רמת רזיאל,460,149,119,25,24,-,1,1,-,4,-,-
1998,רעים,713,73,42,18,18,-,-,-,-,13,-,-
1998,רמות מאיר,735,132,91,30,30,-,-,-,-,8,-,3
1998,רנן,789,92,69,20,17,1,2,-,-,1,-,2
1998,רם-און,1069,178,116,50,44,6,-,-,-,9,-,3
1998,רמת השרון,2650,18889,14949,2545,2174,207,164,5,91,1247,21,31
1998,רמת מגשימים,4701,127,95,27,25,-,2,-,-,5,-,-
1998,רמות,4702,231,128,85,77,7,1,-,-,17,-,1
1998,רמלה,8500,13675,11008,2045,1657,174,214,47,192,171,29,183
1998,רמת גן,8600,55168,39847,10001,8940,630,431,95,535,4323,77,290
1998,שדה משה,18,113,73,36,35,-,1,-,-,2,-,2
1998,שדה דוד,36,117,69,38,20,14,4,1,-,2,-,7
1998,שדה יעקב,142,150,99,42,36,5,1,-,-,6,-,3
1998,רשפון,247,456,237,183,158,18,7,-,-,36,-,-
1998,שדה נחום,259,68,46,14,14,-,-,-,-,6,-,2
1998,שבי ציון,282,289,228,35,30,4,1,-,-,26,-,-
1998,שדה ורבורג,284,409,272,98,87,2,9,19,-,18,-,2
1998,שדה יואב,293,41,12,9,9,-,-,-,-,20,-,-
1998,שדה אליהו,304,72,29,27,24,1,2,-,-,7,-,9
1998,שאר ישוב,324,113,76,26,24,1,1,-,1,8,-,2
1998,רשפים,437,56,34,8,8,-,-,-,-,13,-,1
1998,שדה אילן,721,147,79,59,52,7,-,-,-,8,-,1
1998,שדה אליעזר,861,161,93,62,56,6,-,-,-,3,-,3
1998,שדה בוקר,885,96,65,25,24,1,-,1,-,3,-,2
1998,שבלי,913,702,514,169,77,8,84,-,3,2,-,14
1998,רקפת,1228,124,106,16,16,-,-,-,-,2,-,-
1998,שגב-שלום,1286,302,195,92,81,2,9,-,1,2,-,12
1998,שדה יצחק,2008,144,87,48,47,1,-,-,-,9,-,-
1998,שבי שומרון,3571,130,95,27,24,3,-,-,-,2,1,5
1998,רעננה,8700,23589,19455,2908,2675,123,110,36,60,1027,27,76
1998,שדות מיכה,27,90,63,18,10,1,7,-,-,1,1,7
1998,שדמות דבורה,306,150,90,51,46,5,-,-,-,8,-,1
1998,שדות ים,327,126,69,41,37,2,2,-,-,12,-,4
1998,שדה נחמיה,329,85,54,15,11,3,1,1,-,12,-,3
1998,שובל,394,147,47,31,29,1,1,-,-,68,-,1
1998,שוקדה,415,46,30,13,9,3,1,-,-,1,-,2
1998,שדמה,555,156,112,31,30,1,-,-,1,12,-,-
1998,שומרה,614,91,74,16,11,1,4,-,-,-,-,1
1998,שדה עוזיהו,739,316,170,131,54,18,59,-,-,6,-,9
1998,שואבה,741,173,129,33,30,1,2,-,1,8,1,1
1998,שובה,761,119,59,42,27,9,6,-,-,-,-,18
1998,שדרות,1031,3266,2641,470,399,32,39,41,19,32,4,59
1998,שדה ניצן,1058,111,57,52,47,5,-,-,-,2,-,-
1998,שדי אברהם,1223,46,37,8,8,-,-,-,-,1,-,-
1998,שומריה,1265,10,8,-,-,-,-,-,-,-,-,2
1998,שוהם,1304,2438,2090,243,233,10,-,2,13,84,3,3
1998,שדי חמד,2015,261,136,104,91,8,5,-,2,16,3,-
1998,שדה צבי,2049,49,34,11,8,2,1,-,-,2,-,2
1998,שדי תרומות,2057,273,118,148,104,4,40,1,-,-,2,4
1998,שדמות מחולה,3578,40,25,13,13,-,-,-,-,-,-,2
1998,שחר,7,145,81,54,47,1,6,-,-,5,2,3
1998,שושנת העמקים (רסקו),224,131,89,29,22,-,7,-,-,11,-,2
1998,שמיר,366,78,43,18,16,2,-,-,-,15,-,2
1998,שמרת,432,36,21,12,12,-,-,-,-,2,-,1
1998,שלוחות,439,44,20,8,7,1,-,-,-,11,-,5
1998,שורש,456,62,59,2,2,-,-,-,-,1,-,-
1998,שזור,527,125,61,50,19,6,25,-,1,2,-,11
1998,שעב,538,696,618,66,57,6,3,-,6,1,-,5
1998,שייח' דנון,658,272,209,37,27,5,5,1,6,8,-,11
1998,שלומי,812,886,730,113,107,5,1,8,8,16,3,8
1998,שיבולים,865,87,59,26,12,7,7,-,-,1,1,-
1998,שלווה,873,110,73,34,24,1,9,-,-,1,-,2
1998,שניר,1132,77,62,8,7,-,1,-,-,5,-,2
1998,שכניה,1160,140,115,21,21,-,-,-,-,4,-,-
1998,שילת,1165,169,106,47,45,2,-,-,-,14,-,2
1998,שורשים,1235,56,46,10,10,-,-,-,-,-,-,-
1998,שחרות,1266,19,11,7,6,1,-,-,-,1,-,-
1998,שני,1287,108,96,9,8,1,-,-,1,1,-,1
1998,שילה,3641,191,134,50,49,1,-,-,-,2,-,5
1998,שמעה,3784,55,47,5,4,1,-,-,-,2,-,1
1998,שריד,126,175,59,58,55,1,2,-,-,53,-,5
1998,שפיים,232,213,142,57,52,3,2,4,-,4,1,5
1998,שער העמקים,237,111,44,15,14,-,1,-,-,49,-,3
1998,שער הגולן,264,94,50,21,15,-,6,-,-,21,-,2
1998,שרונה,292,142,91,40,38,2,-,-,-,11,-,-
1998,שרשרת,398,70,42,26,23,3,-,-,-,-,-,2
1998,שער אפרים,661,157,133,19,15,3,1,-,-,5,-,-
1998,שפיר,692,132,77,47,37,4,6,4,-,4,-,-
1998,שתולים,763,331,267,48,33,5,10,1,1,8,5,1
1998,שפר,846,54,39,13,12,-,1,-,-,2,-,-
1998,שעלבים,856,337,267,61,61,-,-,-,-,6,-,3
1998,שער מנשה,921,4,3,1,-,1,-,-,-,-,-,-
1998,שתולה,1045,77,46,25,21,4,-,1,1,3,-,1
1998,לי-און,1114,152,120,28,24,2,2,-,-,4,-,-
1998,שקף,1233,76,21,51,39,9,3,-,-,4,-,-
1998,תאשור,2062,74,47,23,18,3,2,-,-,3,-,1
1998,שקד,3649,139,114,19,19,-,-,-,1,3,-,2
1998,שערי תקווה,3720,1002,797,142,128,10,4,-,6,51,-,6
1998,שעל,4009,67,39,22,20,1,1,-,-,5,-,1
1998,שפרעם,8800,5440,4478,826,678,63,85,7,44,33,22,30
1998,תירוש,10,101,79,20,14,5,1,-,-,-,1,1
1998,תל יוסף,84,101,42,26,23,-,3,2,-,30,1,-
1998,תל עדשים,103,228,119,87,73,5,9,1,-,16,2,3
1998,תל מונד,154,1698,1292,323,284,19,20,10,6,53,4,10
1998,תימורים,163,143,114,15,14,1,-,1,-,13,-,-
1998,תל יצחק,287,100,71,20,20,-,-,-,1,6,-,2
1998,תל קציר,719,48,31,6,6,-,-,-,-,9,-,2
1998,תלמי יחיאל,727,182,112,58,49,7,2,-,2,9,-,1
1998,תלמי אליהו,1051,67,44,20,18,1,1,-,-,3,-,-
1998,תל שבע,1054,812,496,266,213,12,41,1,1,9,4,35
1998,תושיה,1083,12,10,1,1,-,-,-,-,1,-,-
1998,תובל,1172,31,23,6,6,-,-,-,-,1,-,1
1998,תלמי יוסף,1237,67,33,32,31,1,-,-,-,2,-,-
1998,תל תאומים,1283,69,45,23,17,-,6,-,-,-,-,1
1998,תלמי אלעזר,2003,200,129,59,52,3,4,-,-,10,-,2
1998,"תלמי ביל""ו",2050,78,41,26,17,4,5,-,1,9,-,1
1998,תדהר,2061,72,37,31,23,7,1,-,-,4,-,-
1998,תומר,3558,117,50,61,40,5,16,1,-,3,-,2
1998,תלם,3719,27,17,3,3,-,-,-,-,4,-,3
1998,תל אביב -יפו,5000,210231,135736,47655,42778,3221,1656,6198,1200,16181,1090,2171
1998,תקומה,665,103,72,30,18,10,2,-,-,1,-,-
1998,תפרח,709,92,68,13,12,1,-,-,1,1,1,8
1998,תלמי יפה,744,57,43,7,6,1,-,-,-,6,-,1
1998,תעוז,752,111,103,7,7,-,-,-,-,-,-,1
1998,תרום,778,109,87,12,8,3,1,-,2,4,1,3
1998,תלמים,814,129,73,50,46,-,4,-,-,3,-,3
1998,תמרת,1244,553,441,77,72,5,-,-,-,34,-,1
1998,תנובות,2002,204,148,32,28,4,-,11,-,3,-,10
1998,תקוע,3563,186,158,24,24,-,-,-,-,2,-,2
1997,אדירים,113,77,39,35,13,10,12,-,-,2,-,1
1997,אביחיל,175,466,357,66,60,1,5,-,-,42,-,1
1997,אבן יהודה,182,3143,2406,541,467,35,39,2,6,166,7,15
1997,אבן שמואל,400,79,70,7,7,-,-,-,-,1,-,1
1997,אבו גוש,472,666,460,167,143,11,13,-,10,11,-,18
1997,אבו סנאן,473,1577,1269,236,170,19,47,-,44,11,2,15
1997,אבטין,652,238,194,34,27,4,3,-,3,2,-,5
1997,אביאל,679,155,94,47,38,8,1,-,-,11,-,3
1997,אבן ספיר,783,192,146,40,27,2,11,-,1,5,-,-
1997,אביגדור,819,191,111,74,56,5,13,-,-,5,1,-
1997,אביעזר,1070,103,94,9,9,-,-,-,-,-,-,-
1997,אבן מנחם,1081,97,72,23,17,1,5,-,-,-,-,2
1997,אביבים,1115,116,82,26,14,6,6,-,-,2,-,6
1997,אבירים,1220,52,36,15,15,-,-,-,-,1,-,-
1997,אבטליון,1275,45,32,10,10,-,-,-,-,3,-,-
1997,אבשלום,1311,11,10,1,1,-,-,-,-,-,-,-
1997,אביטל,2052,129,82,41,35,4,2,-,-,4,-,2
1997,אדורה,3759,47,37,9,8,1,-,-,-,-,-,1
1997,אבני חפץ,3793,60,50,7,7,-,-,-,-,1,-,2
1997,אבני איתן,4011,60,18,33,33,-,-,-,-,5,-,4
1997,אופקים,31,2921,2349,412,358,33,21,61,4,45,5,45
1997,אור הנר,67,42,20,15,15,-,-,-,-,5,-,2
1997,אורים,403,65,47,8,8,-,-,-,-,8,-,2
1997,אודים,446,266,183,66,62,3,1,-,1,15,-,1
1997,אומץ,680,132,99,30,18,2,10,-,-,2,-,1
1997,אורה,780,174,124,43,38,4,1,-,-,7,-,-
1997,אורנים,882,2,1,1,1,-,-,-,-,-,-,-
1997,אור עקיבא,1020,2980,2482,386,347,24,15,4,2,49,7,50
1997,אוהד,1046,66,34,29,22,4,3,-,-,3,-,-
1997,אדמית,1068,35,24,7,6,1,-,-,2,2,-,-
1997,אומן,1108,37,35,-,-,-,-,-,-,2,-,-
1997,אדרת,1123,77,61,7,4,-,3,1,-,2,1,5
1997,אור הגנוז,1294,12,10,2,2,-,-,-,-,-,-,-
1997,אורות,2012,175,127,40,38,2,-,-,-,6,-,2
1997,אום אל-קוטוף,2024,91,81,9,7,1,1,-,-,-,-,1
1997,אור יהודה,2400,6860,4972,1258,1111,79,68,3,217,350,17,43
1997,אום אל-פחם,2710,4697,3491,1043,820,167,56,14,43,25,1,80
1997,אורנית,3760,1454,1170,207,194,6,7,-,3,65,3,6
1997,אודם,4010,25,18,7,6,-,1,-,-,-,-,-
1997,אורטל,4013,34,15,17,17,-,-,-,-,-,-,2
1997,איתן,37,78,45,24,22,2,-,-,-,-,-,9
1997,אילניה,49,147,103,35,27,5,3,-,-,7,1,1
1997,איילת השחר,77,129,77,29,27,2,-,-,-,22,-,1
1997,אושה,278,49,19,7,7,-,-,-,-,21,1,1
1997,אילון,294,96,45,32,30,2,-,-,-,14,-,5
1997,אכסאל,478,1482,1047,373,313,21,39,2,16,22,5,17
1997,אזור,565,3725,2300,1121,842,183,96,11,26,201,52,14
1997,אייל,716,75,47,22,22,-,-,-,-,5,-,1
1997,אחיהוד,785,173,129,36,24,-,12,-,-,6,-,2
1997,אחיעזר,797,259,206,35,28,4,3,-,2,7,-,9
1997,אחיסמך,804,315,201,106,50,11,45,-,-,6,2,-
1997,אחוזם,821,99,57,37,24,3,10,-,1,3,-,1
1997,אחיטוב,850,273,159,99,61,30,8,-,-,14,-,1
1997,אילות,1126,107,54,25,21,-,4,8,-,15,2,3
1997,אלומה,1145,31,27,3,3,-,-,-,-,-,-,1
1997,אחווה,1157,47,43,2,2,-,-,-,-,2,-,-
1997,אל -עריאן,1316,6,5,-,-,-,-,-,-,-,-,1
1997,אילת,2600,10556,7285,1872,1639,128,105,43,232,1035,23,66
1997,איתמר,3762,46,30,12,12,-,-,-,-,1,-,3
1997,אל -רום,4003,30,18,8,8,-,-,-,-,2,-,2
1997,אליכין,41,625,495,53,43,6,4,24,3,30,1,19
1997,אלישיב,204,147,129,11,11,-,-,-,-,4,-,3
1997,אלונים,285,95,54,15,12,3,-,-,-,22,-,4
1997,אלומות,330,22,16,4,4,-,-,-,-,1,-,1
1997,אלוני אבא,429,50,42,8,7,-,1,-,-,-,-,-
1997,אלקוש,603,100,77,20,16,1,3,-,3,-,-,-
1997,אליקים,682,140,118,13,12,1,-,-,-,6,-,3
1997,אליפלט,730,123,78,42,30,5,7,-,-,1,-,2
1997,אלישמע,841,199,131,53,40,5,8,-,-,14,1,-
1997,אלוני יצחק,868,25,17,3,3,-,-,-,-,4,-,1
1997,אלמגור,1125,125,65,53,52,1,-,-,-,7,-,-
1997,אלון הגליל,1182,196,156,38,35,3,-,-,-,2,-,-
1997,אליפז,1248,9,4,5,5,-,-,-,-,-,-,-
1997,אלמוג,3556,16,9,4,4,-,-,-,-,3,-,-
1997,אלון מורה,3579,232,142,57,46,8,3,6,-,4,-,23
1997,אלון שבות,3604,466,385,54,51,1,2,14,-,9,-,4
1997,אלעזר,3618,80,59,19,19,-,-,-,-,2,-,-
1997,אלפי מנשה,3750,1580,1308,150,145,5,-,-,11,98,-,13
1997,אלי על,4002,72,33,30,27,2,1,-,-,7,-,2
1997,אלוני הבשן,4017,32,22,7,7,-,-,-,-,-,-,3
1997,אמציה,23,43,33,6,5,1,-,-,-,2,-,2
1997,אשדוד,70,27638,22729,3866,2963,290,613,66,218,408,36,315
1997,אשבול,71,72,55,14,10,4,-,-,-,-,-,3
1997,אפיקים,176,157,95,36,26,2,8,-,-,18,1,7
1997,אשדות יעקב (איחוד),199,75,49,18,13,-,5,-,-,5,-,3
1997,אפק,313,86,44,15,14,1,-,-,-,26,-,1
1997,אעבלין,529,1378,1109,228,196,17,15,-,17,10,-,14
1997,ארבל,701,99,59,31,28,1,2,-,-,9,-,-
1997,ארז,714,133,71,40,38,2,-,-,-,17,-,5
1997,אמונים,772,272,192,73,55,12,6,-,1,6,-,-
1997,אמירים,1064,138,100,31,30,1,-,-,1,5,-,1
1997,אמנון,1253,85,58,20,19,-,1,-,-,5,1,1
1997,ארסוף,1324,1,1,-,-,-,-,-,-,-,-,-
1997,אלקנה,3560,876,772,80,78,2,-,-,2,20,-,2
1997,אריאל,3570,3114,2626,309,271,24,14,10,9,85,10,65
1997,ארגמן,3598,46,24,20,20,-,-,-,-,2,-,-
1997,אפרתה,3650,1237,996,202,199,3,-,4,1,25,1,8
1997,אספר,3754,20,18,2,1,1,-,-,-,-,-,-
1997,אניעם,4012,88,59,26,26,-,-,-,-,2,-,1
1997,אפיק,4301,19,12,4,4,-,-,-,-,1,-,2
1997,באר טוביה,155,492,263,202,180,10,12,2,-,20,4,1
1997,אשדות יעקב (מאוחד),188,49,32,11,9,-,2,-,-,6,-,-
1997,בארי,399,106,51,24,23,1,-,-,-,18,-,13
1997,בארות יצחק,450,62,18,20,18,2,-,-,-,22,-,2
1997,בועיינה-נוג'ידאת,482,745,548,157,105,20,32,7,10,2,1,20
1997,בוסתן הגליל,559,174,121,36,33,1,2,-,-,16,-,1
1997,בארותיים,697,159,119,37,35,2,-,-,-,1,1,1
1997,בורגתה,698,265,190,60,55,5,-,-,1,13,-,1
1997,אשתאול,740,124,95,20,18,-,2,-,1,2,-,6
1997,בטחה,762,150,117,28,14,-,14,-,-,2,1,2
